学名,x,y,日期,地址,数量,目,科,种,保护级别
Corvus dauuricus,113.8741493,34.88571972,2025/1/4,杨桥,25,雀形目,鸦科,达乌里寒鸦,
Corvus frugilegus ,113.8741493,34.88571972,2025/1/4,杨桥,3,雀形目,鸦科,秃鼻乌鸦,
Cyanopica cyanus ,113.8741493,34.88571972,2025/1/4,杨桥,4,雀形目,鸦科,灰喜鹊,
Egretta garzetta ,113.8741493,34.88571972,2025/1/4,杨桥,3,鹈形目,鹭科,白鹭,
Elanus caeruleus,113.8741493,34.88571972,2025/1/4,杨桥,1,鹰形目,鹰科,黑翅鸢,Ⅱ
Falco tinnunculus ,113.8741493,34.88571972,2025/1/4,杨桥,1,隼形目,  隼科,红隼,Ⅱ
Fulica atra ,113.8741493,34.88571972,2025/1/4,杨桥,3,鹤形目, 秧鸡科,骨顶鸡,
Gallinula chloropus ,113.8741493,34.88571972,2025/1/4,杨桥,12,鹤形目, 秧鸡科,黑水鸡,
Lanius schach ,113.8741493,34.88571972,2025/1/4,杨桥,1,雀形目,伯劳科,棕背伯劳,
Lanius sphenocercus ,113.8741493,34.88571972,2025/3/6,杨桥,2,雀形目,伯劳科,楔尾伯劳,
Larus vegae,113.8741493,34.88571972,2025/1/4,杨桥,55,鸻形目,  鸥科,西伯利亚银鸥,
Mergus merganser ,113.8741493,34.88571972,2025/1/4,杨桥,4,雁形目,鸭科,普通秋沙鸭,
Motacilla alba ,113.8741493,34.88571972,2025/1/4,杨桥,1,雀形目,鹡鸰科,白鹡鸰,
Passer montanus ,113.8741493,34.88571972,2025/1/4,杨桥,150,雀形目,雀科,麻雀,
"Phalacrocorax carbo 
",113.8741493,34.88571972,2025/1/4,杨桥,21,鲣鸟目,鸬鹚科,普通鸬鹚,
"Phalacrocorax carbo 
",113.8741493,34.88571972,2025/3/6,杨桥,10,鲣鸟目,鸬鹚科,普通鸬鹚,
Phasianus colchicus ,113.8741493,34.88571972,2025/1/4,杨桥,3,鸡形目,雉科,环颈雉,
Pica pica ,113.8741493,34.88571972,2025/1/4,杨桥,25,雀形目,鸦科,喜鹊,
Pycnonotus sinensis ,113.8741493,34.88571972,2025/1/4,杨桥,50,雀形目,鹎科,白头鹎,
Streptopelia chinensis,113.8741493,34.88571972,2025/1/4,杨桥,4,鸽形目,鸠鸽科,珠颈斑鸠,
Streptopelia orientalis ,113.8741493,34.88571972,2025/1/4,杨桥,15,鸽形目,鸠鸽科,山斑鸠,
Sturnus cineraceus,113.8741493,34.88571972,2025/1/4,杨桥,15,雀形目,椋鸟科,灰椋鸟,
Sturnus cineraceus,113.8741493,34.88571972,2025/3/6,杨桥,10,雀形目,椋鸟科,灰椋鸟,
Turdus eunomus,113.8741493,34.88571972,2025/3/6,杨桥,1,雀形目,鸫科,斑鸫,
Turdus naumanni,113.8741493,34.88571972,2025/3/6,杨桥,20,雀形目,鸫科,红尾斑鸫,
Upupa epops ,113.8741493,34.88571972,2025/1/4,杨桥,1,犀鸟目,戴胜科,戴胜,
Vanellus cinereus,113.8741493,34.88571972,2025/3/6,杨桥,2,鸻形目,鸻科,灰头麦鸡,
Alauda arvensis ,113.8888263,34.89232886,2025/1/2,郑东新区,20,雀形目,百灵科,云雀,Ⅱ
Ardea cinerea ,113.8888263,34.89232886,2025/1/2,郑东新区,5,鹈形目,鹭科,苍鹭,
Buteo buteo ,113.8888263,34.89232886,2025/1/2,郑东新区,1,鹰形目,鹰科,普通鵟,Ⅱ
Buteo hemilasius,113.8888263,34.89232886,2025/1/2,郑东新区,1,鹰形目,鹰科,大鵟,Ⅱ
Ciconia boyciana,113.8888263,34.89232886,2025/1/2,郑东新区,1,鹳形目,鹳科,东方白鹳,Ⅰ
Circus  cyaneus  ,113.8888263,34.89232886,2025/1/2,郑东新区,1,鹰形目,鹰科,白尾鹞,Ⅱ
Circus spilonotus,113.8888263,34.89232886,2025/1/2,郑东新区,1,鹰形目,鹰科,白腹鹞,Ⅱ
Cyanopica cyanus ,113.8888263,34.89232886,2025/1/2,郑东新区,10,雀形目,鸦科,灰喜鹊,
Dendrocopos major ,113.8888263,34.89232886,2025/1/2,郑东新区,2,啄木鸟目,啄木鸟科,大斑啄木鸟,
Falco peregrinus ,113.8888263,34.89232886,2025/1/2,郑东新区,1,隼形目,  隼科,游隼,Ⅱ
Lanius sphenocercus ,113.8888263,34.89232886,2025/1/2,郑东新区,2,雀形目,伯劳科,楔尾伯劳,
Mergus merganser ,113.8888263,34.89232886,2025/1/2,郑东新区,1,雁形目,鸭科,普通秋沙鸭,
Otis tarda ,113.8888263,34.89232886,2025/1/2,郑东新区,2,鸨形目,鸨科,大鸨,Ⅰ
"Phalacrocorax carbo 
",113.8888263,34.89232886,2025/1/2,郑东新区,10,鲣鸟目,鸬鹚科,普通鸬鹚,
Phasianus colchicus ,113.8888263,34.89232886,2025/1/2,郑东新区,20,鸡形目,雉科,环颈雉,
Pica pica ,113.8888263,34.89232886,2025/1/2,郑东新区,3,雀形目,鸦科,喜鹊,
Podiceps ruficollis,113.8888263,34.89232886,2025/1/2,郑东新区,1,䴙䴘目,䴙䴘科,小,
Streptopelia orientalis ,113.8888263,34.89232886,2025/1/2,郑东新区,20,鸽形目,鸠鸽科,山斑鸠,
Sturnus cineraceus,113.8888263,34.89232886,2025/1/2,郑东新区,10,雀形目,椋鸟科,灰椋鸟,
Upupa epops ,113.8888263,34.89232886,2025/1/2,郑东新区,4,犀鸟目,戴胜科,戴胜,
Accipiter nisus,113.9143181,34.88784946,2025/4/15,中牟杨桥,1,鹰形目,鹰科,雀鹰,Ⅱ
Aegithalos caudatus ,113.9143181,34.88784946,2025/4/13,中牟杨桥,7,雀形目,长尾山雀科,银喉长尾山雀,
Alauda arvensis ,113.9143181,34.88784946,2025/4/13,中牟杨桥,10,雀形目,百灵科,云雀,Ⅱ
Alauda arvensis ,113.9143181,34.88784946,2025/11/2,中牟杨桥,50,雀形目,百灵科,云雀,Ⅱ
Anas falcata,113.9143181,34.88784946,2025/4/7,中牟杨桥,6,雁形目,鸭科,罗纹鸭,
Anas platyrhynchos,113.9143181,34.88784946,2025/4/13,中牟杨桥,50,雁形目,鸭科,绿头鸭,
Anas platyrhynchos,113.9143181,34.88784946,2025/11/2,中牟杨桥,1,雁形目,鸭科,绿头鸭,
Anas poecilorhyncha ,113.9143181,34.88784946,2025/4/13,中牟杨桥,20,雁形目,鸭科,斑嘴鸭,
Anser albifrons,113.9143181,34.88784946,2025/11/2,中牟杨桥,5,雁形目,鸭科,白额雁,Ⅱ
Anser albifrons,113.9143181,34.88784946,2025/12/16,中牟杨桥,10,雁形目,鸭科,白额雁,Ⅱ
Anser anser,113.9143181,34.88784946,2025/11/2,中牟杨桥,4,雁形目,鸭科,灰雁,
Anser cygnoides,113.9143181,34.88784946,2025/11/2,中牟杨桥,1,雁形目,鸭科,鸿雁,Ⅱ
Anser fabalis,113.9143181,34.88784946,2025/11/2,中牟杨桥,4,雁形目,鸭科,豆雁,
Anser serrirostris,113.9143181,34.88784946,2025/11/2,中牟杨桥,100,雁形目,鸭科,短嘴豆雁,
Anser serrirostris,113.9143181,34.88784946,2025/12/16,中牟杨桥,500,雁形目,鸭科,短嘴豆雁,
Anthus spinoletta ,113.9143181,34.88784946,2025/11/2,中牟杨桥,2,雀形目,鹡鸰科,水鹨,
Ardea alba ,113.9143181,34.88784946,2025/11/2,中牟杨桥,20,鹈形目,鹭科,大白鹭,
Ardea cinerea ,113.9143181,34.88784946,2025/4/13,中牟杨桥,8,鹈形目,鹭科,苍鹭,
Ardea cinerea ,113.9143181,34.88784946,2025/4/15,中牟杨桥,1,鹈形目,鹭科,苍鹭,
Ardea cinerea ,113.9143181,34.88784946,2025/11/2,中牟杨桥,1,鹈形目,鹭科,苍鹭,
Asio flammeus,113.9143181,34.88784946,2025/4/15,中牟杨桥,1,鸮形目,鸱鸮科,短耳鸮,Ⅱ
Buteo buteo ,113.9143181,34.88784946,2025/4/13,中牟杨桥,1,鹰形目,鹰科,普通鵟,Ⅱ
Buteo buteo ,113.9143181,34.88784946,2025/4/15,中牟杨桥,1,鹰形目,鹰科,普通鵟,Ⅱ
Carduelis sinica ,113.9143181,34.88784946,2025/4/13,中牟杨桥,10,雀形目,燕雀科,金翅雀,
Ciconia nigra ,113.9143181,34.88784946,2025/11/2,中牟杨桥,2,鹳形目,鹳科,黑鹳,Ⅰ
Circus  cyaneus  ,113.9143181,34.88784946,2025/11/2,中牟杨桥,2,鹰形目,鹰科,白尾鹞,Ⅱ
Circus melanoleucos,113.9143181,34.88784946,2025/4/13,中牟杨桥,1,鹰形目,鹰科,鹊鹞,Ⅱ
Cisticola juncidis ,113.9143181,34.88784946,2025/4/7,中牟杨桥,2,雀形目,扇尾莺科,棕扇尾莺,
Cisticola juncidis ,113.9143181,34.88784946,2025/4/13,中牟杨桥,1,雀形目,扇尾莺科,棕扇尾莺,
Cisticola juncidis ,113.9143181,34.88784946,2025/4/15,中牟杨桥,5,雀形目,扇尾莺科,棕扇尾莺,
Coturnix japonica,113.9143181,34.88784946,2025/11/2,中牟杨桥,8,鸡形目,雉科,鹌鹑,
Cyanopica cyanus ,113.9143181,34.88784946,2025/4/13,中牟杨桥,10,雀形目,鸦科,灰喜鹊,
Cygnus columbianus,113.9143181,34.88784946,2025/12/16,中牟杨桥,1,雁形目,鸭科,小天鹅,Ⅱ
Dendrocopos major ,113.9143181,34.88784946,2025/4/13,中牟杨桥,1,啄木鸟目,啄木鸟科,大斑啄木鸟,
Egretta garzetta ,113.9143181,34.88784946,2025/4/15,中牟杨桥,10,鹈形目,鹭科,白鹭,
Egretta garzetta ,113.9143181,34.88784946,2025/11/2,中牟杨桥,1,鹈形目,鹭科,白鹭,
Elanus caeruleus,113.9143181,34.88784946,2025/4/13,中牟杨桥,1,鹰形目,鹰科,黑翅鸢,Ⅱ
Elanus caeruleus,113.9143181,34.88784946,2025/11/2,中牟杨桥,3,鹰形目,鹰科,黑翅鸢,Ⅱ
Emberiza pusilla,113.9143181,34.88784946,2025/4/13,中牟杨桥,6,雀形目,鹀科,小鹀,
Emberiza spodocephala ,113.9143181,34.88784946,2025/4/13,中牟杨桥,1,雀形目,鹀科,灰头鹀,
Falco peregrinus ,113.9143181,34.88784946,2025/4/13,中牟杨桥,1,隼形目,  隼科,游隼,Ⅱ
Falco peregrinus ,113.9143181,34.88784946,2025/11/2,中牟杨桥,1,隼形目,  隼科,游隼,Ⅱ
Falco tinnunculus ,113.9143181,34.88784946,2025/4/13,中牟杨桥,1,隼形目,  隼科,红隼,Ⅱ
Falco tinnunculus ,113.9143181,34.88784946,2025/11/2,中牟杨桥,1,隼形目,  隼科,红隼,Ⅱ
Hirundo rustica ,113.9143181,34.88784946,2025/4/13,中牟杨桥,10,雀形目, 燕科,家燕,
Hirundo rustica ,113.9143181,34.88784946,2025/4/15,中牟杨桥,5,雀形目, 燕科,家燕,
Larus vegae,113.9143181,34.88784946,2025/4/7,中牟杨桥,2,鸻形目,  鸥科,西伯利亚银鸥,
Larus vegae,113.9143181,34.88784946,2025/11/2,中牟杨桥,6,鸻形目,  鸥科,西伯利亚银鸥,
Otis tarda ,113.9143181,34.88784946,2025/11/2,中牟杨桥,6,鸨形目,鸨科,大鸨,Ⅰ
Pandion haliaetus,113.9143181,34.88784946,2025/4/13,中牟杨桥,1,鹰形目,鹗科,鹗,Ⅱ
Paradoxornis webbianus ,113.9143181,34.88784946,2025/4/13,中牟杨桥,1,雀形目,莺鹛科,棕头鸦雀,
Paradoxornis webbianus ,113.9143181,34.88784946,2025/4/15,中牟杨桥,1,雀形目,莺鹛科,棕头鸦雀,
Passer montanus ,113.9143181,34.88784946,2025/4/13,中牟杨桥,30,雀形目,雀科,麻雀,
Passer montanus ,113.9143181,34.88784946,2025/4/15,中牟杨桥,10,雀形目,雀科,麻雀,
"Phalacrocorax carbo 
",113.9143181,34.88784946,2025/4/7,中牟杨桥,4,鲣鸟目,鸬鹚科,普通鸬鹚,
"Phalacrocorax carbo 
",113.9143181,34.88784946,2025/4/13,中牟杨桥,15,鲣鸟目,鸬鹚科,普通鸬鹚,
"Phalacrocorax carbo 
",113.9143181,34.88784946,2025/4/15,中牟杨桥,1,鲣鸟目,鸬鹚科,普通鸬鹚,
"Phalacrocorax carbo 
",113.9143181,34.88784946,2025/11/2,中牟杨桥,1,鲣鸟目,鸬鹚科,普通鸬鹚,
Phasianus colchicus ,113.9143181,34.88784946,2025/4/13,中牟杨桥,4,鸡形目,雉科,环颈雉,
Phasianus colchicus ,113.9143181,34.88784946,2025/4/15,中牟杨桥,10,鸡形目,雉科,环颈雉,
Phasianus colchicus ,113.9143181,34.88784946,2025/11/2,中牟杨桥,20,鸡形目,雉科,环颈雉,
Phoenicurus auroreus ,113.9143181,34.88784946,2025/4/13,中牟杨桥,4,雀形目,鹟科,北红尾鸲,
Phoenicurus auroreus ,113.9143181,34.88784946,2025/4/15,中牟杨桥,1,雀形目,鹟科,北红尾鸲,
Phoenicurus auroreus ,113.9143181,34.88784946,2025/11/2,中牟杨桥,1,雀形目,鹟科,北红尾鸲,
Pica pica ,113.9143181,34.88784946,2025/4/13,中牟杨桥,50,雀形目,鸦科,喜鹊,
Pica pica ,113.9143181,34.88784946,2025/4/15,中牟杨桥,10,雀形目,鸦科,喜鹊,
Platalea leucorodia,113.9143181,34.88784946,2025/4/7,中牟杨桥,15,鹈形目,鹮科,白琵鹭,Ⅱ
Platalea leucorodia,113.9143181,34.88784946,2025/4/13,中牟杨桥,25,鹈形目,鹮科,白琵鹭,Ⅱ
Platalea leucorodia,113.9143181,34.88784946,2025/11/2,中牟杨桥,10,鹈形目,鹮科,白琵鹭,Ⅱ
Pycnonotus sinensis ,113.9143181,34.88784946,2025/4/7,中牟杨桥,4,雀形目,鹎科,白头鹎,
Pycnonotus sinensis ,113.9143181,34.88784946,2025/4/13,中牟杨桥,20,雀形目,鹎科,白头鹎,
Streptopelia chinensis,113.9143181,34.88784946,2025/4/13,中牟杨桥,10,鸽形目,鸠鸽科,珠颈斑鸠,
Streptopelia chinensis,113.9143181,34.88784946,2025/4/15,中牟杨桥,10,鸽形目,鸠鸽科,珠颈斑鸠,
Streptopelia orientalis ,113.9143181,34.88784946,2025/4/7,中牟杨桥,5,鸽形目,鸠鸽科,山斑鸠,
Streptopelia orientalis ,113.9143181,34.88784946,2025/4/13,中牟杨桥,10,鸽形目,鸠鸽科,山斑鸠,
Streptopelia orientalis ,113.9143181,34.88784946,2025/4/15,中牟杨桥,5,鸽形目,鸠鸽科,山斑鸠,
Sturnus cineraceus,113.9143181,34.88784946,2025/4/13,中牟杨桥,10,雀形目,椋鸟科,灰椋鸟,
Tringa nebularia,113.9143181,34.88784946,2025/11/2,中牟杨桥,1,鸻形目,鹬科,青脚鹬,
Turdus eunomus,113.9143181,34.88784946,2025/4/15,中牟杨桥,4,雀形目,鸫科,斑鸫,
Turdus merula ,113.9143181,34.88784946,2025/4/7,中牟杨桥,4,雀形目,鸫科,乌鸫,
Upupa epops ,113.9143181,34.88784946,2025/4/13,中牟杨桥,1,犀鸟目,戴胜科,戴胜,
Upupa epops ,113.9143181,34.88784946,2025/4/15,中牟杨桥,1,犀鸟目,戴胜科,戴胜,
Vanellus cinereus,113.9143181,34.88784946,2025/4/15,中牟杨桥,1,鸻形目,鸻科,灰头麦鸡,
Ardea cinerea ,113.9544869,34.8899792,2025/4/19,中牟三刘寨,1,鹈形目,鹭科,苍鹭,
Calidris temminckii,113.9544869,34.8899792,2025/4/19,中牟三刘寨,20,鸻形目,鹬科,青脚滨鹬,
Charadrius alexandrinus ,113.9544869,34.8899792,2025/4/19,中牟三刘寨,2,鸻形目,鸻科,环颈鸻,
Charadrius dubius ,113.9544869,34.8899792,2025/4/19,中牟三刘寨,10,鸻形目,鸻科,金眶鸻,
Motacilla citreola ,113.9544869,34.8899792,2025/4/19,中牟三刘寨,2,雀形目,鹡鸰科,黄头鹡鸰,
Motacilla flava ,113.9544869,34.8899792,2025/4/19,中牟三刘寨,4,雀形目,鹡鸰科,黄鹡鸰,
"Phalacrocorax carbo 
",113.9544869,34.8899792,2025/4/19,中牟三刘寨,1,鲣鸟目,鸬鹚科,普通鸬鹚,
Anas poecilorhyncha ,114.0214884,34.93332707,2025/12/17,中牟九堡,200,雁形目,鸭科,斑嘴鸭,
Anser fabalis,114.0214884,34.93332707,2025/12/30,中牟九堡,2000,雁形目,鸭科,豆雁,
Ardea alba ,114.0214884,34.93332707,2025/12/17,中牟九堡,2,鹈形目,鹭科,大白鹭,
Ardea cinerea ,114.0214884,34.93332707,2025/12/17,中牟九堡,9,鹈形目,鹭科,苍鹭,
Grus grus ,114.0214884,34.93332707,2025/12/30,中牟九堡,500,鹤形目,鹤科,灰鹤,Ⅱ
Larus vegae,114.0214884,34.93332707,2025/12/17,中牟九堡,10,鸻形目,  鸥科,西伯利亚银鸥,
Mergus merganser ,114.0214884,34.93332707,2025/12/17,中牟九堡,1,雁形目,鸭科,普通秋沙鸭,
"Phalacrocorax carbo 
",114.0214884,34.93332707,2025/12/17,中牟九堡,160,鲣鸟目,鸬鹚科,普通鸬鹚,
"Phalacrocorax carbo 
",114.0214884,34.93332707,2025/12/30,中牟九堡,180,鲣鸟目,鸬鹚科,普通鸬鹚,
Platalea leucorodia,114.0214884,34.93332707,2025/12/17,中牟九堡,18,鹈形目,鹮科,白琵鹭,Ⅱ
Platalea leucorodia,114.0214884,34.93332707,2025/12/30,中牟九堡,20,鹈形目,鹮科,白琵鹭,Ⅱ
Circus  cyaneus  ,114.0616036,34.93857794,2025/12/5,中牟张庄,2,鹰形目,鹰科,白尾鹞,Ⅱ
Otis tarda ,114.0616036,34.93857794,2025/12/5,中牟张庄,52,鸨形目,鸨科,大鸨,Ⅰ
"Phalacrocorax carbo 
",114.0616036,34.93857794,2025/12/5,中牟张庄,20,鲣鸟目,鸬鹚科,普通鸬鹚,
Ciconia boyciana,114.1180801,34.92260441,2025/12/9,中牟安罗西,1,鹳形目,鹳科,东方白鹳,Ⅰ
Ciconia nigra ,114.1180801,34.92260441,2025/12/9,中牟安罗西,6,鹳形目,鹳科,黑鹳,Ⅰ
Grus grus ,114.1180801,34.92260441,2025/12/9,中牟安罗西,2000,鹤形目,鹤科,灰鹤,Ⅱ
Grus monacha,114.1180801,34.92260441,2025/12/9,中牟安罗西,1,鹤形目,鹤科,白头鹤,Ⅰ
Alauda arvensis ,114.17696,34.90437531,2025/2/15,狼城岗,40,雀形目,百灵科,云雀,Ⅱ
Anser fabalis,114.17696,34.90437531,2025/2/15,狼城岗,500,雁形目,鸭科,豆雁,
Anser serrirostris,114.17696,34.90437531,2025/2/15,狼城岗,500,雁形目,鸭科,短嘴豆雁,
Grus grus ,114.17696,34.90437531,2025/2/15,狼城岗,150,鹤形目,鹤科,灰鹤,Ⅱ
Otis tarda ,114.17696,34.90437531,2025/2/15,狼城岗,11,鸨形目,鸨科,大鸨,Ⅰ
Passer montanus ,114.17696,34.90437531,2025/2/15,狼城岗,10,雀形目,雀科,麻雀,
"Phalacrocorax carbo 
",114.17696,34.90437531,2025/2/15,狼城岗,200,鲣鸟目,鸬鹚科,普通鸬鹚,
Phasianus colchicus ,114.17696,34.90437531,2025/2/15,狼城岗,30,鸡形目,雉科,环颈雉,
Pica pica ,114.17696,34.90437531,2025/2/15,狼城岗,50,雀形目,鸦科,喜鹊,
Streptopelia orientalis ,114.17696,34.90437531,2025/2/15,狼城岗,20,鸽形目,鸠鸽科,山斑鸠,
Sturnus vulgaris,114.17696,34.90437531,2025/2/15,狼城岗,4,雀形目,椋鸟科,紫翅椋鸟,
Alauda arvensis ,114.17696,34.90437531,2025/3/29,中牟狼城岗,50,雀形目,百灵科,云雀,Ⅱ
Anas acuta,114.17696,34.90437531,2025/3/29,中牟狼城岗,5,雁形目,鸭科,针尾鸭,
Anas clypeata,114.17696,34.90437531,2025/3/29,中牟狼城岗,10,雁形目,鸭科,琵嘴鸭,
Anas crecca ,114.17696,34.90437531,2025/3/29,中牟狼城岗,25,雁形目,鸭科,绿翅鸭,
Anas platyrhynchos,114.17696,34.90437531,2025/3/29,中牟狼城岗,25,雁形目,鸭科,绿头鸭,
Ardea alba ,114.17696,34.90437531,2025/3/29,中牟狼城岗,5,鹈形目,鹭科,大白鹭,
Ardea cinerea ,114.17696,34.90437531,2025/3/29,中牟狼城岗,30,鹈形目,鹭科,苍鹭,
Buteo hemilasius,114.17696,34.90437531,2025/3/29,中牟狼城岗,1,鹰形目,鹰科,大鵟,Ⅱ
Calandrella cheleensis,114.17696,34.90437531,2025/3/29,中牟狼城岗,10,雀形目,百灵科,亚洲短趾百灵,
Egretta garzetta ,114.17696,34.90437531,2025/3/29,中牟狼城岗,5,鹈形目,鹭科,白鹭,
Emberiza pallasi ,114.17696,34.90437531,2025/3/29,中牟狼城岗,15,雀形目,鹀科,苇鹀,
Falco tinnunculus ,114.17696,34.90437531,2025/3/29,中牟狼城岗,1,隼形目,  隼科,红隼,Ⅱ
Grus grus ,114.17696,34.90437531,2025/3/29,中牟狼城岗,1,鹤形目,鹤科,灰鹤,Ⅱ
Hirundo rustica ,114.17696,34.90437531,2025/3/29,中牟狼城岗,10,雀形目, 燕科,家燕,
Motacilla alba ,114.17696,34.90437531,2025/3/29,中牟狼城岗,10,雀形目,鹡鸰科,白鹡鸰,
Otis tarda ,114.17696,34.90437531,2025/3/29,中牟狼城岗,100,鸨形目,鸨科,大鸨,Ⅰ
Passer montanus ,114.17696,34.90437531,2025/3/29,中牟狼城岗,15,雀形目,雀科,麻雀,
"Phalacrocorax carbo 
",114.17696,34.90437531,2025/3/29,中牟狼城岗,50,鲣鸟目,鸬鹚科,普通鸬鹚,
Phasianus colchicus ,114.17696,34.90437531,2025/3/29,中牟狼城岗,10,鸡形目,雉科,环颈雉,
Pica pica ,114.17696,34.90437531,2025/3/29,中牟狼城岗,30,雀形目,鸦科,喜鹊,
Platalea leucorodia,114.17696,34.90437531,2025/3/29,中牟狼城岗,2,鹈形目,鹮科,白琵鹭,Ⅱ
Streptopelia orientalis ,114.17696,34.90437531,2025/3/29,中牟狼城岗,20,鸽形目,鸠鸽科,山斑鸠,
Tadorna ferruginea,114.17696,34.90437531,2025/3/29,中牟狼城岗,20,雁形目,鸭科,赤麻鸭,
Accipiter nisus,113.178279,34.655517,2025/9/10,巩义浮戏山,1,鹰形目,鹰科,雀鹰,Ⅱ
Accipiter soloensis,113.178279,34.655517,2025/9/10,巩义浮戏山,1,鹰形目,鹰科,赤腹鹰,Ⅱ
Accipiter virgatus,113.178279,34.655517,2025/9/10,巩义浮戏山,4,鹰形目,鹰科,松雀鹰,Ⅱ
Alcedo atthis ,113.178279,34.655517,2025/9/10,巩义浮戏山,2,佛法僧目,翠鸟科,普通翠鸟,
Anas poecilorhyncha ,113.178279,34.655517,2025/9/10,巩义浮戏山,2,雁形目,鸭科,斑嘴鸭,
Dendrocopos major ,113.178279,34.655517,2025/9/10,巩义浮戏山,2,啄木鸟目,啄木鸟科,大斑啄木鸟,
Gallinula chloropus ,113.178279,34.655517,2025/9/10,巩义浮戏山,1,鹤形目, 秧鸡科,黑水鸡,
Garrulax perspicillatus,113.178279,34.655517,2025/9/10,巩义浮戏山,8,雀形目,噪鹛科,黑脸噪鹛,
Garrulus glandarius,113.178279,34.655517,2025/9/10,巩义浮戏山,1,雀形目,鸦科,松鸦,
Hirundo rustica ,113.178279,34.655517,2025/9/10,巩义浮戏山,10,雀形目, 燕科,家燕,
Megaceryle lugubris,113.178279,34.655517,2025/9/10,巩义浮戏山,1,佛法僧目,翠鸟科,冠鱼狗,
Motacilla alba ,113.178279,34.655517,2025/9/10,巩义浮戏山,1,雀形目,鹡鸰科,白鹡鸰,
Passer montanus ,113.178279,34.655517,2025/9/10,巩义浮戏山,30,雀形目,雀科,麻雀,
Pernis ptilorhynchus,113.178279,34.655517,2025/9/10,巩义浮戏山,3,鹰形目,鹰科,凤头蜂鹰,Ⅱ
Podiceps ruficollis,113.178279,34.655517,2025/9/10,巩义浮戏山,2,䴙䴘目,䴙䴘科,小,
Pycnonotus sinensis ,113.178279,34.655517,2025/9/10,巩义浮戏山,6,雀形目,鹎科,白头鹎,
Spizixos semitorques ,113.178279,34.655517,2025/9/10,巩义浮戏山,3,雀形目,鹎科,领雀嘴鹎,
Streptopelia orientalis ,113.178279,34.655517,2025/9/10,巩义浮戏山,6,鸽形目,鸠鸽科,山斑鸠,
Ardea alba ,113.242355,34.727653,2025/8/7,巩义两河口,2,鹈形目,鹭科,大白鹭,
Ardea cinerea ,113.242355,34.727653,2025/8/7,巩义两河口,15,鹈形目,鹭科,苍鹭,
Himantopus himantopus ,113.242355,34.727653,2025/8/7,巩义两河口,20,鸻形目,反嘴鹬科,黑翅长脚鹬,
Phasianus colchicus ,113.242355,34.727653,2025/8/7,巩义两河口,2,鸡形目,雉科,环颈雉,
Vanellus cinereus,113.242355,34.727653,2025/8/7,巩义两河口,18,鸻形目,鸻科,灰头麦鸡,
Cecropis daurica ,113.681457,34.768149,2025/6/11,金水河,20,雀形目, 燕科,金腰燕,
Copsychus saularis,113.681457,34.768149,2025/6/11,金水河,4,雀形目,鹟科,鹊鸲,
Egretta garzetta ,113.681457,34.768149,2025/6/11,金水河,1,鹈形目,鹭科,白鹭,
Motacilla alba ,113.681457,34.768149,2025/6/11,金水河,2,雀形目,鹡鸰科,白鹡鸰,
Passer montanus ,113.681457,34.768149,2025/6/11,金水河,10,雀形目,雀科,麻雀,
Sterna hirundo,113.681457,34.768149,2025/6/11,金水河,4,鸻形目,  鸥科,普通燕鸥,
Garrulax canorus,113.014309,34.532667,2025/9/9,嵩北,1,雀形目,噪鹛科,画眉,Ⅱ
Garrulus glandarius,113.014309,34.532667,2025/9/9,嵩北,1,雀形目,鸦科,松鸦,
Parus major ,113.014309,34.532667,2025/9/9,嵩北,1,雀形目,山雀科,大山雀（远东山雀）,
Pernis ptilorhynchus,113.014309,34.532667,2025/9/9,嵩北,80,鹰形目,鹰科,凤头蜂鹰,Ⅱ
Phoenicurus auroreus ,113.014309,34.532667,2025/9/9,嵩北,3,雀形目,鹟科,北红尾鸲,
,113.014309,34.532667,2025/9/9,嵩北,2,雀形目,柳莺科,棕鹛柳莺,
Aegithalos caudatus ,113.713727,34.803324,2025/6/21,运河公园,1,雀形目,长尾山雀科,银喉长尾山雀,
Cecropis daurica ,113.713727,34.803324,2025/6/21,运河公园,3,雀形目, 燕科,金腰燕,
Cyanopica cyanus ,113.713727,34.803324,2025/6/21,运河公园,7,雀形目,鸦科,灰喜鹊,
Dendrocopos canicapillus ,113.713727,34.803324,2025/6/21,运河公园,1,啄木鸟目,啄木鸟科,星头啄木鸟,
Hirundo rustica ,113.713727,34.803324,2025/6/21,运河公园,13,雀形目, 燕科,家燕,
